Hourly Time,Hourly Sum
2020년 7월 19일   12시,583113.418
2020년 7월 19일   13시,596216.5312
2020년 7월 19일   14시,605630.0352
2020년 7월 19일   15시,612796.0195
2020년 7월 19일   16시,621864.375
2020년 7월 19일   17시,634073.207
2020년 7월 19일   18시,655575.2852
2020년 7월 19일   19시,667997.5625
2020년 7월 19일   20시,673373.6367
2020년 7월 19일   21시,655488.6445
2020년 7월 19일   22시,630511.3789
2020년 7월 19일   23시,605645.6797
2020년 7월 20일   00시,567736.1797
2020년 7월 20일   01시,543605.0234
2020년 7월 20일   02시,527427.3125
2020년 7월 20일   03시,520985.6641
2020년 7월 20일   04시,523200.2148
2020년 7월 20일   05시,536170.4102
2020년 7월 20일   06시,580392.7266
2020년 7월 20일   07시,653246.7305
2020년 7월 20일   08시,746781.1289
2020년 7월 20일   09시,792774.582
2020년 7월 20일   10시,799238.7344
2020년 7월 20일   11시,797511.4258
2020년 7월 20일   12시,765681.3125
2020년 7월 20일   13시,781159.5156
2020년 7월 20일   14시,792140.6094
2020년 7월 20일   15시,786505.7305
2020년 7월 20일   16시,791297.3594
2020년 7월 20일   17시,775904.5117
2020년 7월 20일   18시,760795.3359
2020년 7월 20일   19시,752467.7773
2020년 7월 20일   20시,738890.1836
2020년 7월 20일   21시,708868.4844
2020년 7월 20일   22시,674209.6133
2020년 7월 20일   23시,658636.4492
2020년 7월 21일   00시,615760.1484
2020년 7월 21일   01시,590085.3906
2020년 7월 21일   02시,575363.8555
2020년 7월 21일   03시,567448.9219
2020년 7월 21일   04시,562102.2305
2020년 7월 21일   05시,573364.6914
2020년 7월 21일   06시,601733.5469
2020년 7월 21일   07시,651240.457
2020년 7월 21일   08시,717012.5586
2020년 7월 21일   09시,743671.0664
2020년 7월 21일   10시,747726.0547
2020년 7월 21일   11시,747452.5039
2020년 7월 21일   12시,722980.3516
2020년 7월 21일   13시,755965.6875
2020년 7월 21일   14시,774749.9531
2020년 7월 21일   15시,780860.5664
2020년 7월 21일   16시,797616.3203
2020년 7월 21일   17시,797827.9609
2020년 7월 21일   18시,786470.418
2020년 7월 21일   19시,780133.0117
2020년 7월 21일   20시,766823.1523
2020년 7월 21일   21시,733527.043
2020년 7월 21일   22시,697808.5586
2020년 7월 21일   23시,680066.7852
2020년 7월 22일   00시,636999.9414
2020년 7월 22일   01시,609400.5859
2020년 7월 22일   02시,594447.8906
2020년 7월 22일   03시,584781.2305
2020년 7월 22일   04시,582356.1094
2020년 7월 22일   05시,587361.8906
2020년 7월 22일   06시,621002.9609
2020년 7월 22일   07시,680433.2891
2020년 7월 22일   08시,755589.3867
2020년 7월 22일   09시,791563.8633
2020년 7월 22일   10시,799106.4688
2020년 7월 22일   11시,801929.6094
2020년 7월 22일   12시,776964.8984
2020년 7월 22일   13시,800722.1953
2020년 7월 22일   14시,742784.6641
2020년 7월 22일   15시,802257.375
2020년 7월 22일   16시,799474.3438
2020년 7월 22일   17시,781114.7344
2020년 7월 22일   18시,766346.3516
2020년 7월 22일   19시,759978.9062
2020년 7월 22일   20시,748079.793
2020년 7월 22일   21시,716656.4258
2020년 7월 22일   22시,683419.2617
2020년 7월 22일   23시,667099.6992
2020년 7월 23일   00시,624506.8359
2020년 7월 23일   01시,598909.4336
2020년 7월 23일   02시,584214.6328
2020년 7월 23일   03시,577022.3906
2020년 7월 23일   04시,574289.332
2020년 7월 23일   05시,577999.3867
2020년 7월 23일   06시,610398.2539
2020년 7월 23일   07시,665156.5664
2020년 7월 23일   08시,740312.3984
2020년 7월 23일   09시,779365.4414
2020년 7월 23일   10시,785340.6289
2020년 7월 23일   11시,786898.1523
2020년 7월 23일   12시,761698.0703
2020년 7월 23일   13시,770182.6328
2020년 7월 23일   14시,783876.3516
2020년 7월 23일   15시,778280.3789
2020년 7월 23일   16시,778775.1211
2020년 7월 23일   17시,763931.4688
2020년 7월 23일   18시,745380.0547
2020년 7월 23일   19시,734193.9336
2020년 7월 23일   20시,716692.5391
2020년 7월 23일   21시,689465.1211
2020년 7월 23일   22시,659795.4727
2020년 7월 23일   23시,648907.3242
2020년 7월 24일   00시,609225.7695
2020년 7월 24일   01시,584724.3516
2020년 7월 24일   02시,572143.5352
2020년 7월 24일   03시,562437.2344
2020년 7월 24일   04시,562065.3867
2020년 7월 24일   05시,569568.3984
2020년 7월 24일   06시,599104.6719
2020년 7월 24일   07시,644108.8906
2020년 7월 24일   08시,708538.0938
2020년 7월 24일   09시,736168.6211
2020년 7월 24일   10시,680293.2695
2020년 7월 24일   11시,741865.8281
2020년 7월 24일   12시,655714.1133
2020년 7월 24일   13시,735110.6445
2020년 7월 24일   14시,747617.8516
2020년 7월 24일   15시,747653.1523
2020년 7월 24일   16시,750268.0117
2020년 7월 24일   17시,733702.5859
2020년 7월 24일   18시,715725.5586
2020년 7월 24일   19시,709556.3477
2020년 7월 24일   20시,703537.8438
2020년 7월 24일   21시,679174.5391
2020년 7월 24일   22시,651913.9883
2020년 7월 24일   23시,644030.2266
2020년 7월 25일   00시,606419.9102
2020년 7월 25일   01시,580753.0703
2020년 7월 25일   02시,564090.1211
2020년 7월 25일   03시,555179.0508
2020년 7월 25일   04시,550617.5312
2020년 7월 25일   05시,548659.8672
2020년 7월 25일   06시,557824.2461
2020년 7월 25일   07시,524034.3555
2020년 7월 25일   08시,591141.5078
2020년 7월 25일   09시,599697.2266
2020년 7월 25일   10시,617966.4531
2020년 7월 25일   11시,623829.2227
2020년 7월 25일   12시,613921.8125
2020년 7월 25일   13시,623589.7695
2020년 7월 25일   14시,625724.3828
2020년 7월 25일   15시,625385.9844
2020년 7월 25일   16시,629218.4766
2020년 7월 25일   17시,623459.5859
2020년 7월 25일   18시,628311.8125
2020년 7월 25일   19시,636318.6211
2020년 7월 25일   20시,588220.8359
2020년 7월 25일   21시,626467.9062
2020년 7월 25일   22시,608512.918
2020년 7월 25일   23시,601440.2031
2020년 7월 26일   00시,569040.2734
2020년 7월 26일   01시,543963.6055
2020년 7월 26일   02시,528003.5117
2020년 7월 26일   03시,519472.0391
2020년 7월 26일   04시,516639.0977
2020년 7월 26일   05시,515963.5039
2020년 7월 26일   06시,520945.707
2020년 7월 26일   07시,523922.5117
2020년 7월 26일   08시,528850.2461
2020년 7월 26일   09시,535011.168
2020년 7월 26일   10시,550649.6484
2020년 7월 26일   11시,556294.2539
2020년 7월 26일   12시,557015.4375
2020년 7월 26일   13시,569450.8242
2020년 7월 26일   14시,576888.3984
2020년 7월 26일   15시,587058.7227
2020년 7월 26일   16시,607389.7461
2020년 7월 26일   17시,623777.6406
2020년 7월 26일   18시,639033.1328
2020년 7월 26일   19시,595014.0312
2020년 7월 26일   20시,653620.3438
2020년 7월 26일   21시,638269.4297
2020년 7월 26일   22시,617334.1289
2020년 7월 26일   23시,595938.7422
2020년 7월 27일   00시,559580.0273
2020년 7월 27일   01시,536821.0469
2020년 7월 27일   02시,522354.3906
2020년 7월 27일   03시,517140.4883
2020년 7월 27일   04시,519737.2344
2020년 7월 27일   05시,531641.7734
2020년 7월 27일   06시,569108.9375
2020년 7월 27일   07시,624847.1602
2020년 7월 27일   08시,706201.2969
2020년 7월 27일   09시,752392.457
2020년 7월 27일   10시,763423.1992
2020년 7월 27일   11시,771471.7031
2020년 7월 27일   12시,750498.2383
2020년 7월 27일   13시,774494.082
2020년 7월 27일   14시,790051.5312
2020년 7월 27일   15시,792310.75
2020년 7월 27일   16시,796384.2266
2020년 7월 27일   17시,779906.5781
2020년 7월 27일   18시,763567.7734
2020년 7월 27일   19시,755632.9141
2020년 7월 27일   20시,739560.9922
2020년 7월 27일   21시,709898.8398
2020년 7월 27일   22시,675596.3711
2020년 7월 27일   23시,653799
2020년 7월 28일   00시,610880.9141
2020년 7월 28일   01시,585648.2656
2020년 7월 28일   02시,571206.9727
2020년 7월 28일   03시,565044.6055
2020년 7월 28일   04시,565420.1055
2020년 7월 28일   05시,569849.918
2020년 7월 28일   06시,601221.9336
2020년 7월 28일   07시,653555.3789
2020년 7월 28일   08시,727580.8125
2020년 7월 28일   09시,763484.8672
2020년 7월 28일   10시,774876.7344
2020년 7월 28일   11시,776791.2383
2020년 7월 28일   12시,752445.9141
2020년 7월 28일   13시,782521.8203
2020년 7월 28일   14시,794107
2020년 7월 28일   15시,794444.1094
2020년 7월 28일   16시,803143.9687
2020년 7월 28일   17시,791106.7734
2020년 7월 28일   18시,776415.2813
2020년 7월 28일   19시,770191.7227
2020년 7월 28일   20시,752844.625
2020년 7월 28일   21시,722276.793
2020년 7월 28일   22시,687640.9883
2020년 7월 28일   23시,664874.207
2020년 7월 29일   00시,619683.6523
2020년 7월 29일   01시,594702.7813
2020년 7월 29일   02시,581633.2227
2020년 7월 29일   03시,573222.0039
2020년 7월 29일   04시,571569.7773
2020년 7월 29일   05시,577056.4453
2020년 7월 29일   06시,609508.1562
2020년 7월 29일   07시,665827.4844
2020년 7월 29일   08시,742852.6914
2020년 7월 29일   09시,783652.793
2020년 7월 29일   10시,790518.457
2020년 7월 29일   11시,794955.0859
2020년 7월 29일   12시,772411.4883
2020년 7월 29일   13시,787878.5469
2020년 7월 29일   14시,798975.9219
2020년 7월 29일   15시,795718.6719
2020년 7월 29일   16시,731911.8359
2020년 7월 29일   17시,787888.9063
2020년 7월 29일   18시,776464.293
2020년 7월 29일   19시,773807.4766
2020년 7월 29일   20시,763384.5039
2020년 7월 29일   21시,734235.4219
2020년 7월 29일   22시,696777.543
2020년 7월 29일   23시,671330.8242
2020년 7월 30일   00시,623263.3633
2020년 7월 30일   01시,595200.6719
2020년 7월 30일   02시,580721.0039
2020년 7월 30일   03시,572022.8594
2020년 7월 30일   04시,570765.9492
2020년 7월 30일   05시,575944.9492
2020년 7월 30일   06시,605190.6914
2020년 7월 30일   07시,659270.332
2020년 7월 30일   08시,734644.6406
2020년 7월 30일   09시,777481.9336
2020년 7월 30일   10시,789981.8359
2020년 7월 30일   11시,789628.1523
2020년 7월 30일   12시,761584.5117
2020년 7월 30일   13시,766184.9102
2020년 7월 30일   14시,775591.5195
2020년 7월 30일   15시,778715.4063
2020년 7월 30일   16시,788814.6328
2020년 7월 30일   17시,710219.9727
2020년 7월 30일   18시,760368.7031
2020년 7월 30일   19시,759316.1914
2020년 7월 30일   20시,751334.5664
2020년 7월 30일   21시,720090.5742
2020년 7월 30일   22시,682768.7109
2020년 7월 30일   23시,656807.6328
2020년 7월 31일   00시,610431.2695
2020년 7월 31일   01시,582576.6523
2020년 7월 31일   02시,566535.9219
2020년 7월 31일   03시,557048.7109
2020년 7월 31일   04시,556559.9727
2020년 7월 31일   05시,561962.0781
2020년 7월 31일   06시,590995.9336
2020년 7월 31일   07시,635634.0898
2020년 7월 31일   08시,700596.75
2020년 7월 31일   09시,734339.082
2020년 7월 31일   10시,747028.8242
2020년 7월 31일   11시,755391.5898
2020년 7월 31일   12시,740066.5742
2020년 7월 31일   13시,758406.3281
2020년 7월 31일   14시,769250.1602
2020년 7월 31일   15시,770439.9883
2020년 7월 31일   16시,778537.6406
2020년 7월 31일   17시,774864.8359
2020년 7월 31일   18시,757986.6992
2020년 7월 31일   19시,755822.8828
2020년 7월 31일   20시,747293.9336
2020년 7월 31일   21시,719397.5352
2020년 7월 31일   22시,685669.9141
2020년 7월 31일   23시,661275.8125
2020년 8월 1일   00시,613748.5625
2020년 8월 1일   01시,579540.2773
2020년 8월 1일   02시,558476.6016
2020년 8월 1일   03시,545826.1445
2020년 8월 1일   04시,540002.6211
2020년 8월 1일   05시,540510.2031
2020년 8월 1일   06시,548954.3477
2020년 8월 1일   07시,559933.5391
2020년 8월 1일   08시,575958.0469
2020년 8월 1일   09시,589690.1992
2020년 8월 1일   10시,618678.5586
2020년 8월 1일   11시,637190.7227
2020년 8월 1일   12시,638470.1289
2020년 8월 1일   13시,653820.6055
2020년 8월 1일   14시,665624.0039
2020년 8월 1일   15시,669019.7188
2020년 8월 1일   16시,669942.9414
2020년 8월 1일   17시,663082.8672
2020년 8월 1일   18시,668420.2422
2020년 8월 1일   19시,677893.1641
2020년 8월 1일   20시,678258.207
2020년 8월 1일   21시,656976.0703
2020년 8월 1일   22시,633235.5195
2020년 8월 1일   23시,613899.2188
2020년 8월 2일   00시,575827.207
2020년 8월 2일   01시,548552.9531
2020년 8월 2일   02시,529353.5039
2020년 8월 2일   03시,516774.3789
2020년 8월 2일   04시,514214.1719
2020년 8월 2일   05시,515521.0195
2020년 8월 2일   06시,527059.8672
2020년 8월 2일   07시,535123.0156
2020년 8월 2일   08시,546810.1875
2020년 8월 2일   09시,562674.7148
2020년 8월 2일   10시,592942.9883
2020년 8월 2일   11시,605015.2539
2020년 8월 2일   12시,606502.7813
2020년 8월 2일   13시,616981.9727
2020년 8월 2일   14시,631382.543
2020년 8월 2일   15시,638070.6641
2020년 8월 2일   16시,643020.1797
2020년 8월 2일   17시,649754.2187
2020년 8월 2일   18시,660453.6875
2020년 8월 2일   19시,669762.4023
2020년 8월 2일   20시,670121.8008
2020년 8월 2일   21시,652472.8125
2020년 8월 2일   22시,627418.2813
2020년 8월 2일   23시,601487.8711
2020년 8월 3일   00시,560736.6445
2020년 8월 3일   01시,532218.2539
2020년 8월 3일   02시,513236.0273
2020년 8월 3일   03시,505741.875
2020년 8월 3일   04시,506752.1523
2020년 8월 3일   05시,518372.5781
2020년 8월 3일   06시,548176.0469
2020년 8월 3일   07시,595495.8398
2020년 8월 3일   08시,652763.4766
2020년 8월 3일   09시,687155.4258
2020년 8월 3일   10시,701363.4336
2020년 8월 3일   11시,712320.7578
2020년 8월 3일   12시,710281.4961
2020년 8월 3일   13시,720565.1133
2020년 8월 3일   14시,729930.7344
2020년 8월 3일   15시,731843.3359
2020년 8월 3일   16시,731667.3398
2020년 8월 3일   17시,730524.8672
2020년 8월 3일   18시,726903.3203
2020년 8월 3일   19시,668826.8086
2020년 8월 3일   20시,719783.6289
2020년 8월 3일   21시,690097.8789
2020년 8월 3일   22시,655829.918
2020년 8월 3일   23시,632037.7578
2020년 8월 4일   00시,591311.5742
2020년 8월 4일   01시,563520.918
2020년 8월 4일   02시,546492.1211
2020년 8월 4일   03시,534924.293
2020년 8월 4일   04시,533587.3945
2020년 8월 4일   05시,540205.7539
2020년 8월 4일   06시,562767.1211
2020년 8월 4일   07시,602486.6602
2020년 8월 4일   08시,657006.9727
2020년 8월 4일   09시,695394.2266
2020년 8월 4일   10시,711474.5586
2020년 8월 4일   11시,707271.8281
2020년 8월 4일   12시,714509.0937
2020년 8월 4일   13시,726853.0625
2020년 8월 4일   14시,679048.5195
2020년 8월 4일   15시,752406.0547
2020년 8월 4일   16시,766322.1367
2020년 8월 4일   17시,641556.0117
2020년 8월 4일   18시,702355.3867
2020년 8월 4일   19시,769912.3867
2020년 8월 4일   20시,757660.2812
2020년 8월 4일   21시,722988.5742
2020년 8월 4일   22시,687037.3242
2020년 8월 4일   23시,654838.8281
2020년 8월 5일   00시,608851.8398
2020년 8월 5일   01시,577327.5273
2020년 8월 5일   02시,558821.2422
2020년 8월 5일   03시,547428.082
2020년 8월 5일   04시,543838.5898
2020년 8월 5일   05시,551209.8945
2020년 8월 5일   06시,577017.3359
2020년 8월 5일   07시,624254.5586
2020년 8월 5일   08시,690345.6016
2020년 8월 5일   09시,733973.0625
2020년 8월 5일   10시,759447.5156
2020년 8월 5일   11시,768374.4375
2020년 8월 5일   12시,761517.4531
2020년 8월 5일   13시,776660.5469
2020년 8월 5일   14시,715450.3047
2020년 8월 5일   15시,773406.2148
2020년 8월 5일   16시,774974.1484
2020년 8월 5일   17시,777633.7695
2020년 8월 5일   18시,771567.9648
2020년 8월 5일   19시,778039.6445
2020년 8월 5일   20시,766818.5156
2020년 8월 5일   21시,733690.4492
2020년 8월 5일   22시,694895.7031
2020년 8월 5일   23시,664589.8086
2020년 8월 6일   00시,616826.8906
2020년 8월 6일   01시,584944.2344
2020년 8월 6일   02시,567174.7383
2020년 8월 6일   03시,555741.5156
2020년 8월 6일   04시,550969.6406
2020년 8월 6일   05시,557205.207
2020년 8월 6일   06시,586499.5391
2020년 8월 6일   07시,642872.1641
2020년 8월 6일   08시,723708.0508
2020년 8월 6일   09시,775278.832
2020년 8월 6일   10시,792525.5
2020년 8월 6일   11시,728801.3594
2020년 8월 6일   12시,777413.8594
2020년 8월 6일   13시,784976.0977
2020년 8월 6일   14시,788632.9687
2020년 8월 6일   15시,788544.5117
2020년 8월 6일   16시,790849.2109
2020년 8월 6일   17시,783740.0352
2020년 8월 6일   18시,705822.4883
2020년 8월 6일   19시,769508.2695
2020년 8월 6일   20시,749645.2578
2020년 8월 6일   21시,714488.7734
2020년 8월 6일   22시,678513.375
2020년 8월 6일   23시,652569.3203
2020년 8월 7일   00시,609535.8359
2020년 8월 7일   01시,583160.7422
2020년 8월 7일   02시,564866.4922
2020년 8월 7일   03시,555184.4375
2020년 8월 7일   04시,505783.9062
2020년 8월 7일   05시,558845.9336
2020년 8월 7일   06시,585542.0391
2020년 8월 7일   07시,637895.4883
2020년 8월 7일   08시,714676.2695
2020년 8월 7일   09시,765355.3789
2020년 8월 7일   10시,782293.832
2020년 8월 7일   11시,788480.9219
2020년 8월 7일   12시,773451.4414
2020년 8월 7일   13시,791803.1641
2020년 8월 7일   14시,797124.8672
2020년 8월 7일   15시,790312.1719
2020년 8월 7일   16시,788151.8516
2020년 8월 7일   17시,773793.8242
2020년 8월 7일   18시,753314.3281
2020년 8월 7일   19시,748816.2969
2020년 8월 7일   20시,736335.4766
2020년 8월 7일   21시,705738.1445
2020년 8월 7일   22시,673768.9102
2020년 8월 7일   23시,654386.4141
2020년 8월 8일   00시,614199.9883
2020년 8월 8일   01시,584816.207
2020년 8월 8일   02시,566184.0195
2020년 8월 8일   03시,556878.9297
2020년 8월 8일   04시,551682.7266
2020년 8월 8일   05시,552663.8242
2020년 8월 8일   06시,565458.4414
2020년 8월 8일   07시,589126.8086
2020년 8월 8일   08시,626514.1523
2020년 8월 8일   09시,660801.1523
2020년 8월 8일   10시,689353.9727
2020년 8월 8일   11시,702595.7656
2020년 8월 8일   12시,692561.2109
2020년 8월 8일   13시,692954.4258
2020년 8월 8일   14시,692321.7539
2020년 8월 8일   15시,685264.8086
2020년 8월 8일   16시,683591.5508
2020년 8월 8일   17시,681175.3125
2020년 8월 8일   18시,688134.1797
2020년 8월 8일   19시,696054.5781
2020년 8월 8일   20시,633958.1523
2020년 8월 8일   21시,671929.5273
2020년 8월 8일   22시,648150.9688
2020년 8월 8일   23시,635196.6094
2020년 8월 9일   00시,597692.5469
2020년 8월 9일   01시,569969.8164
2020년 8월 9일   02시,550951.7773
2020년 8월 9일   03시,540155.7656
2020년 8월 9일   04시,538144.4961
2020년 8월 9일   05시,539310.1367
2020년 8월 9일   06시,548296.9727
2020년 8월 9일   07시,559348.8047
2020년 8월 9일   08시,576100.4961
2020년 8월 9일   09시,593091.3477
2020년 8월 9일   10시,614995.2773
2020년 8월 9일   11시,620571.7891
2020년 8월 9일   12시,623309.9922
2020년 8월 9일   13시,625773.4258
2020년 8월 9일   14시,629393.2031
2020년 8월 9일   15시,637975.4648
2020년 8월 9일   16시,648903.4297
2020년 8월 9일   17시,664412.3281
2020년 8월 9일   18시,628181.8945
2020년 8월 9일   19시,699359.0625
2020년 8월 9일   20시,697759.8711
2020년 8월 9일   21시,673717.9727
2020년 8월 9일   22시,649827.5547
2020년 8월 9일   23시,622493.2813
2020년 8월 10일   00시,580206.6562
2020년 8월 10일   01시,554785.8047
2020년 8월 10일   02시,539224.1523
2020년 8월 10일   03시,531032.4844
2020년 8월 10일   04시,534279.9023
2020년 8월 10일   05시,546688.8008
2020년 8월 10일   06시,585022.4297
2020년 8월 10일   07시,651086.5664
2020년 8월 10일   08시,746793.8008
2020년 8월 10일   09시,806294.8984
2020년 8월 10일   10시,831167.4453
2020년 8월 10일   11시,848026.4688
2020년 8월 10일   12시,845258.1875
2020년 8월 10일   13시,869394.9922
2020년 8월 10일   14시,877844.1094
2020년 8월 10일   15시,871270.5469
2020년 8월 10일   16시,871164.1172
2020년 8월 10일   17시,853729.1328
2020년 8월 10일   18시,833627.25
2020년 8월 10일   19시,826768.0078
2020년 8월 10일   20시,803912.8125
2020년 8월 10일   21시,766965.1016
2020년 8월 10일   22시,729708.3633
2020년 8월 10일   23시,700938.3164
2020년 8월 11일   00시,654670.8359
2020년 8월 11일   01시,520679.4141
2020년 8월 11일   02시,605612.7031
2020년 8월 11일   03시,596034.0273
2020년 8월 11일   04시,593898.75
2020년 8월 11일   05시,603372.1953
2020년 8월 11일   06시,581922.0352
2020년 8월 11일   07시,689700.8359
2020년 8월 11일   08시,773059.9102
2020년 8월 11일   09시,827671.7109
2020년 8월 11일   10시,841084.5312
2020년 8월 11일   11시,844796.3906
2020년 8월 11일   12시,824059.8594
2020년 8월 11일   13시,842761.3281
2020년 8월 11일   14시,859047.6484
2020년 8월 11일   15시,780719.0937
2020년 8월 11일   16시,854440.5156
2020년 8월 11일   17시,842874.8906
2020년 8월 11일   18시,829373.5547
2020년 8월 11일   19시,757243.1563
2020년 8월 11일   20시,804268.125
2020년 8월 11일   21시,769950.6133
2020년 8월 11일   22시,732511.1094
2020년 8월 11일   23시,706276.5117
2020년 8월 12일   00시,656448.0039
2020년 8월 12일   01시,628785.1641
2020년 8월 12일   02시,609464.1797
2020년 8월 12일   03시,601396.4414
2020년 8월 12일   04시,598832.3984
2020년 8월 12일   05시,607632.1211
2020년 8월 12일   06시,638131.3281
2020년 8월 12일   07시,691923.8398
2020년 8월 12일   08시,772257.9492
2020년 8월 12일   09시,753955.1406
2020년 8월 12일   10시,841041.9063
2020년 8월 12일   11시,850598.8359
2020년 8월 12일   12시,836748.9609
2020년 8월 12일   13시,869593.0313
2020년 8월 12일   14시,883525.4766
2020년 8월 12일   15시,812722.7813
2020년 8월 12일   16시,893553.1797
2020년 8월 12일   17시,880848.4688
2020년 8월 12일   18시,866471.1719
2020년 8월 12일   19시,866736.1172
2020년 8월 12일   20시,846000.75
2020년 8월 12일   21시,808110.4922
2020년 8월 12일   22시,766214.5039
2020년 8월 12일   23시,734303.9258
2020년 8월 13일   00시,677966.2539
2020년 8월 13일   01시,645242.3711
2020년 8월 13일   02시,624878.1953
2020년 8월 13일   03시,612532.2891
2020년 8월 13일   04시,611017.9492
2020년 8월 13일   05시,619122.5625
2020년 8월 13일   06시,649183.3398
2020년 8월 13일   07시,705029.4844
2020년 8월 13일   08시,790219.2148
2020년 8월 13일   09시,833212.2813
2020년 8월 13일   10시,847507.2734
2020년 8월 13일   11시,858980.4141
2020년 8월 13일   12시,769723.2813
2020년 8월 13일   13시,868744.8906
2020년 8월 13일   14시,884746.6406
2020년 8월 13일   15시,890213.6328
2020년 8월 13일   16시,906555.9219
2020년 8월 13일   17시,905923.4062
2020년 8월 13일   18시,895583.4297
2020년 8월 13일   19시,890701.4922
2020년 8월 13일   20시,867185.1016
2020년 8월 13일   21시,826054.5313
2020년 8월 13일   22시,779111.043
2020년 8월 13일   23시,743096.1602
2020년 8월 14일   00시,685213.9141
2020년 8월 14일   01시,596730.875
2020년 8월 14일   02시,631322.582
2020년 8월 14일   03시,617081.3203
2020년 8월 14일   04시,614054.6641
2020년 8월 14일   05시,621259.3945
2020년 8월 14일   06시,649658.0313
2020년 8월 14일   07시,701246.8789
2020년 8월 14일   08시,782827.1289
2020년 8월 14일   09시,829826.6484
2020년 8월 14일   10시,851169.25
2020년 8월 14일   11시,862436.4297
2020년 8월 14일   12시,848891.8047
2020년 8월 14일   13시,865833.2109
2020년 8월 14일   14시,876004.3828
2020년 8월 14일   15시,877128.875
2020년 8월 14일   16시,891549.0391
2020년 8월 14일   17시,886031.4531
2020년 8월 14일   18시,869986.875
2020년 8월 14일   19시,865974.6484
2020년 8월 14일   20시,848380.4453
2020년 8월 14일   21시,810987
2020년 8월 14일   22시,707249.1523
2020년 8월 14일   23시,742473.8437
2020년 8월 15일   00시,688858.0469
2020년 8월 15일   01시,651051.0859
2020년 8월 15일   02시,627409.7891
2020년 8월 15일   03시,613161.4961
2020년 8월 15일   04시,603884.7031
2020년 8월 15일   05시,602739.2539
2020년 8월 15일   06시,612563.2734
2020년 8월 15일   07시,628330.4805
2020년 8월 15일   08시,651952.3242
2020년 8월 15일   09시,676711.8047
2020년 8월 15일   10시,707433.8437
2020년 8월 15일   11시,719249.9727
2020년 8월 15일   12시,714067.5273
2020년 8월 15일   13시,724042.2188
2020년 8월 15일   14시,727026.8477
2020년 8월 15일   15시,730791.2812
2020년 8월 15일   16시,741897.4531
2020년 8월 15일   17시,752487.7148
2020년 8월 15일   18시,770038.5078
2020년 8월 15일   19시,783413.875
2020년 8월 15일   20시,778699.6094
2020년 8월 15일   21시,750403.1016
2020년 8월 15일   22시,720683.8281
2020년 8월 15일   23시,686977.5352
2020년 8월 16일   00시,637260.4258
2020년 8월 16일   01시,602250.125
2020년 8월 16일   02시,576749.0352
2020년 8월 16일   03시,564126.5547
2020년 8월 16일   04시,559844.9531
2020년 8월 16일   05시,556912.1641
2020년 8월 16일   06시,562127.7813
2020년 8월 16일   07시,568321.7227
2020년 8월 16일   08시,576081.3789
2020년 8월 16일   09시,595128.6172
2020년 8월 16일   10시,622778.8906
2020년 8월 16일   11시,635131.1992
2020년 8월 16일   12시,644121.0625
2020년 8월 16일   13시,659027.2227
2020년 8월 16일   14시,664394.8711
2020년 8월 16일   15시,677918.457
2020년 8월 16일   16시,699798.7773
2020년 8월 16일   17시,723884.5195
2020년 8월 16일   18시,743702.7188
2020년 8월 16일   19시,760628.1875
2020년 8월 16일   20시,759076.3867
2020년 8월 16일   21시,731719
2020년 8월 16일   22시,701361.707
2020년 8월 16일   23시,669134.8555
2020년 8월 17일   00시,622445.9531
2020년 8월 17일   01시,590269.6758
2020년 8월 17일   02시,570623.6563
2020년 8월 17일   03시,560319.9219
2020년 8월 17일   04시,557789.9062
2020년 8월 17일   05시,566350.1875
2020년 8월 17일   06시,588545.7305
2020년 8월 17일   07시,628817.5156
2020년 8월 17일   08시,696335.0156
2020년 8월 17일   09시,735753.25
2020년 8월 17일   10시,697854.8516
2020년 8월 17일   11시,772529.9336
2020년 8월 17일   12시,762697.2305
2020년 8월 17일   13시,788517.8164
2020년 8월 17일   14시,803324.875
2020년 8월 17일   15시,814555.5156
2020년 8월 17일   16시,837446.8516
2020년 8월 17일   17시,848247.9844
2020년 8월 17일   18시,854439.8906
2020년 8월 17일   19시,859295.3906
2020년 8월 17일   20시,843431.2812
2020년 8월 17일   21시,802103.0703
2020년 8월 17일   22시,695054.8398
2020년 8월 17일   23시,721684.6563
2020년 8월 18일   00시,670905.9727
2020년 8월 18일   01시,638808.582
2020년 8월 18일   02시,617223.2813
2020년 8월 18일   03시,603256.4883
2020년 8월 18일   04시,604145.5039
2020년 8월 18일   05시,614205.6016
2020년 8월 18일   06시,648237.9336
2020년 8월 18일   07시,709583.5156
2020년 8월 18일   08시,796078.9375
2020년 8월 18일   09시,838924.6016
2020년 8월 18일   10시,855419.8281
2020년 8월 18일   11시,862497.7344
2020년 8월 18일   12시,842966.0313
2020년 8월 18일   13시,872798.5469
2020년 8월 18일   14시,889929.7891
2020년 8월 18일   15시,901901.6797
2020년 8월 18일   16시,927429.3906
2020년 8월 18일   17시,935122.8047
2020년 8월 18일   18시,925654.9531
2020년 8월 18일   19시,919450.6172
2020년 8월 18일   20시,885154.5547
2020년 8월 18일   21시,838174.8203
2020년 8월 18일   22시,789016.8516
2020년 8월 18일   23시,749105.6445
2020년 8월 19일   00시,690820.0703
2020년 8월 19일   01시,655176.5078
2020년 8월 19일   02시,631339.3516
2020년 8월 19일   03시,617866.1797
2020년 8월 19일   04시,615782.9922
2020년 8월 19일   05시,622459.3242
2020년 8월 19일   06시,653379.4414
